0.0, 3.574468085106386e-06
0.002, 3.4893617021276625e-06
0.004, 3.4042553191489393e-06
0.006, 3.4042553191489393e-06
0.008, 3.3191489361702157e-06
0.01, 3.3191489361702157e-06
0.012, 3.3191489361702157e-06
0.014, 3.234042553191492e-06
0.016, 3.148936170212769e-06
0.018, 3.234042553191492e-06
0.02, 3.234042553191492e-06
0.022, 3.0638297872340453e-06
0.024, 3.0638297872340453e-06
0.026, 3.0638297872340453e-06
0.028, 3.0638297872340453e-06
0.03, 3.0638297872340453e-06
0.032, 3.0638297872340453e-06
0.034, 2.9787234042553217e-06
0.036, 2.9787234042553217e-06
0.038, 3.0638297872340453e-06
0.04, 2.9787234042553217e-06
0.042, 2.9787234042553217e-06
0.044, 2.9787234042553217e-06
0.046, 2.9787234042553217e-06
0.048, 2.893617021276598e-06
0.05, 2.893617021276598e-06
0.052, 2.9787234042553217e-06
0.054, 2.893617021276598e-06
0.056, 2.893617021276598e-06
0.058, 2.893617021276598e-06
0.06, 2.893617021276598e-06
0.062, 2.893617021276598e-06
0.064, 2.893617021276598e-06
0.066, 2.808510638297875e-06
0.068, -1.1914893617021287e-06
0.07, -1.8723404255319166e-06
0.072, -1.7021276595744696e-06
0.074, -1.446808510638299e-06
0.076, -1.0212765957446817e-06
0.078, -5.957446808510643e-07
0.08, -2.553191489361704e-07
0.082, 0.0
0.084, 2.553191489361704e-07
0.086, 4.255319148936174e-07
0.088, 5.957446808510643e-07
0.09, 7.659574468085113e-07
0.092, 8.510638297872348e-07
0.094, 1.0212765957446817e-06
0.096, 1.1914893617021287e-06
0.098, 1.1063829787234053e-06
0.1, 1.1063829787234053e-06
0.102, 1.2765957446808523e-06
0.104, 1.2765957446808523e-06
0.106, 1.3617021276595757e-06
0.108, 1.3617021276595757e-06
0.11, 1.446808510638299e-06
0.112, 1.446808510638299e-06
0.114, 1.446808510638299e-06
0.116, 1.617021276595746e-06
0.118, 1.617021276595746e-06
0.12, 1.5319148936170227e-06
0.122, 1.5319148936170227e-06
0.124, 1.617021276595746e-06
0.126, 1.7021276595744696e-06
0.128, 1.7021276595744696e-06
0.13, 1.7021276595744696e-06
0.132, 1.7021276595744696e-06
0.134, 1.7021276595744696e-06
0.136, 1.787234042553193e-06
0.138, 1.7021276595744696e-06
0.14, 1.7021276595744696e-06
0.142, 1.787234042553193e-06
0.144, 1.7021276595744696e-06
0.146, 1.7021276595744696e-06
0.148, 1.787234042553193e-06
0.15, 1.787234042553193e-06
0.152, 1.8723404255319166e-06
0.154, 1.787234042553193e-06
0.156, 1.8723404255319166e-06
0.158, 1.787234042553193e-06
0.16, 1.8723404255319166e-06
0.162, 1.8723404255319166e-06
0.164, 1.787234042553193e-06
0.166, 1.8723404255319166e-06
0.168, 1.9574468085106402e-06
0.17, 1.8723404255319166e-06
0.172, 1.9574468085106402e-06
0.174, 1.8723404255319166e-06
0.176, 1.9574468085106402e-06
0.178, 1.8723404255319166e-06
0.18, 1.9574468085106402e-06
0.182, 1.9574468085106402e-06
0.184, 1.9574468085106402e-06
0.186, 1.9574468085106402e-06
0.188, 1.9574468085106402e-06
0.19, 1.9574468085106402e-06
0.192, 1.9574468085106402e-06
0.194, 2.0425531914893634e-06
0.196, 1.9574468085106402e-06
0.198, 1.9574468085106402e-06
0.2, 1.9574468085106402e-06
0.202, 2.0425531914893634e-06
0.204, 1.9574468085106402e-06
0.206, 1.9574468085106402e-06
0.208, 2.0425531914893634e-06
0.21, 1.9574468085106402e-06
0.212, 1.9574468085106402e-06
0.214, 2.0425531914893634e-06
0.216, 1.9574468085106402e-06
0.218, 2.0425531914893634e-06
0.22, 2.0425531914893634e-06
0.222, 1.9574468085106402e-06
0.224, 2.0425531914893634e-06
0.226, 1.9574468085106402e-06
0.228, 1.9574468085106402e-06
0.23, 1.9574468085106402e-06
0.232, 2.0425531914893634e-06
0.234, 2.0425531914893634e-06
0.236, 1.9574468085106402e-06
0.238, 2.0425531914893634e-06
0.24, 2.0425531914893634e-06
0.242, 2.0425531914893634e-06
0.244, 2.0425531914893634e-06
0.246, 2.0425531914893634e-06
0.248, 2.0425531914893634e-06
0.25, 1.9574468085106402e-06
0.252, 2.0425531914893634e-06
0.254, 2.0425531914893634e-06
0.256, 2.0425531914893634e-06
0.258, 2.0425531914893634e-06
0.26, 2.0425531914893634e-06
0.262, 2.0425531914893634e-06
0.264, 2.127659574468087e-06
0.266, 2.0425531914893634e-06
0.268, 2.0425531914893634e-06
0.27, 2.127659574468087e-06
0.272, 2.127659574468087e-06
0.274, 2.0425531914893634e-06
0.276, 2.0425531914893634e-06
0.278, 2.127659574468087e-06
0.28, 2.0425531914893634e-06
0.282, 2.0425531914893634e-06
0.284, 2.0425531914893634e-06
0.286, 2.0425531914893634e-06
0.288, 2.0425531914893634e-06
0.29, 2.0425531914893634e-06
0.292, 2.127659574468087e-06
0.294, 2.0425531914893634e-06
0.296, 2.0425531914893634e-06
0.298, 2.127659574468087e-06
0.3, 2.0425531914893634e-06
0.302, 2.0425531914893634e-06
0.304, 2.2127659574468106e-06
0.306, 2.0425531914893634e-06
0.308, 2.0425531914893634e-06
0.31, 2.127659574468087e-06
0.312, 2.127659574468087e-06
0.314, 2.0425531914893634e-06
0.316, 2.0425531914893634e-06
0.318, 2.127659574468087e-06
0.32, 2.0425531914893634e-06
0.322, 2.0425531914893634e-06
0.324, 2.127659574468087e-06
0.326, 2.127659574468087e-06
0.328, 2.127659574468087e-06
0.33, 2.127659574468087e-06
0.332, 2.0425531914893634e-06
0.334, 2.127659574468087e-06
0.336, 2.0425531914893634e-06
0.338, 2.127659574468087e-06
0.34, 2.127659574468087e-06
0.342, 2.127659574468087e-06
0.344, 2.127659574468087e-06
0.346, 2.0425531914893634e-06
0.348, 2.0425531914893634e-06
0.35, 2.2127659574468106e-06
0.352, 2.127659574468087e-06
0.354, 2.127659574468087e-06
0.356, 2.127659574468087e-06
0.358, 2.0425531914893634e-06
0.36, 2.0425531914893634e-06
0.362, 2.127659574468087e-06
0.364, 2.2127659574468106e-06
0.366, 2.127659574468087e-06
0.368, 2.0425531914893634e-06
0.37, 2.2127659574468106e-06
0.372, 2.127659574468087e-06
0.374, 2.127659574468087e-06
0.376, 2.127659574468087e-06
0.378, 2.127659574468087e-06
0.38, 2.127659574468087e-06
0.382, 2.127659574468087e-06
0.384, 2.127659574468087e-06
0.386, 2.127659574468087e-06
0.388, 2.0425531914893634e-06
0.39, 2.0425531914893634e-06
0.392, 2.127659574468087e-06
0.394, 2.0425531914893634e-06
0.396, 2.0425531914893634e-06
0.398, 2.127659574468087e-06
0.4, 2.127659574468087e-06
0.402, 2.127659574468087e-06
0.404, 2.0425531914893634e-06
0.406, 2.127659574468087e-06
0.408, 2.127659574468087e-06
0.41, 2.127659574468087e-06
0.412, 2.0425531914893634e-06
0.414, 2.127659574468087e-06
0.416, 2.127659574468087e-06
0.418, 2.127659574468087e-06
0.42, 2.127659574468087e-06
0.422, 2.127659574468087e-06
0.424, 2.0425531914893634e-06
0.426, 2.127659574468087e-06
0.428, 2.127659574468087e-06
0.43, 2.127659574468087e-06
0.432, 2.127659574468087e-06
0.434, 2.127659574468087e-06
0.436, 2.0425531914893634e-06
0.438, 2.127659574468087e-06
0.44, 2.127659574468087e-06
0.442, 2.2127659574468106e-06
0.444, 2.127659574468087e-06
0.446, 2.0425531914893634e-06
0.448, 2.127659574468087e-06
0.45, 2.127659574468087e-06
0.452, 2.127659574468087e-06
0.454, 2.127659574468087e-06
0.456, 2.127659574468087e-06
0.458, 2.127659574468087e-06
0.46, 2.127659574468087e-06
0.462, 2.0425531914893634e-06
0.464, 2.127659574468087e-06
0.466, 2.127659574468087e-06
0.468, 5.6170212765957406e-06
0.47, 6.297872340425528e-06
0.472, 6.297872340425528e-06
0.474, 5.957446808510634e-06
0.476, 5.531914893617017e-06
0.478, 5.191489361702132e-06
0.48, 4.936170212765962e-06
0.482, 4.680851063829791e-06
0.484, 4.425531914893621e-06
0.486, 4.255319148936174e-06
0.488, 4.085106382978727e-06
0.49, 4.000000000000003e-06
0.492, 3.829787234042557e-06
0.494, 3.829787234042557e-06
0.496, 3.6595744680851097e-06
0.498, 3.6595744680851097e-06
0.5, 3.574468085106386e-06
0.502, 3.4893617021276625e-06
0.504, 3.4042553191489393e-06
0.506, 3.4042553191489393e-06
0.508, 3.3191489361702157e-06
0.51, 3.3191489361702157e-06
0.512, 3.3191489361702157e-06
0.514, 3.234042553191492e-06
0.516, 3.148936170212769e-06
0.518, 3.148936170212769e-06
0.52, 3.148936170212769e-06
0.522, 3.148936170212769e-06
0.524, 3.148936170212769e-06
0.526, 3.0638297872340453e-06
0.528, 3.0638297872340453e-06
0.53, 2.9787234042553217e-06
0.532, 3.0638297872340453e-06
0.534, 3.0638297872340453e-06
0.536, 2.9787234042553217e-06
0.538, 2.9787234042553217e-06
0.54, 2.893617021276598e-06
0.542, 2.893617021276598e-06
0.544, 2.893617021276598e-06
0.546, 2.893617021276598e-06
0.548, 2.808510638297875e-06
0.55, 2.893617021276598e-06
0.552, 2.893617021276598e-06
0.554, 2.808510638297875e-06
0.556, 2.893617021276598e-06
0.558, 2.893617021276598e-06
0.56, 2.808510638297875e-06
0.562, 2.808510638297875e-06
0.564, 2.808510638297875e-06
0.566, 2.808510638297875e-06
0.568, -1.1063829787234053e-06
0.57, -1.8723404255319166e-06
0.572, -1.787234042553193e-06
0.574, -1.446808510638299e-06
0.576, -1.0212765957446817e-06
0.578, -6.808510638297878e-07
0.58, -2.553191489361704e-07
0.582, 0.0
0.584, 2.553191489361704e-07
0.586, 3.404255319148939e-07
0.588, 6.808510638297878e-07
0.59, 6.808510638297878e-07
0.592, 8.510638297872348e-07
0.594, 9.361702127659583e-07
0.596, 1.0212765957446817e-06
0.598, 1.1063829787234053e-06
0.6, 1.1914893617021287e-06
0.602, 1.2765957446808523e-06
0.604, 1.2765957446808523e-06
0.606, 1.3617021276595757e-06
0.608, 1.3617021276595757e-06
0.61, 1.446808510638299e-06
0.612, 1.446808510638299e-06
0.614, 1.446808510638299e-06
0.616, 1.5319148936170227e-06
0.618, 1.5319148936170227e-06
0.62, 1.446808510638299e-06
0.622, 1.5319148936170227e-06
0.624, 1.617021276595746e-06
0.626, 1.617021276595746e-06
0.628, 1.617021276595746e-06
0.63, 1.617021276595746e-06
0.632, 1.7021276595744696e-06
0.634, 1.7021276595744696e-06
0.636, 1.7021276595744696e-06
0.638, 1.7021276595744696e-06
0.64, 1.7021276595744696e-06
0.642, 1.7021276595744696e-06
0.644, 1.787234042553193e-06
0.646, 1.8723404255319166e-06
0.648, 1.7021276595744696e-06
0.65, 1.787234042553193e-06
0.652, 1.7021276595744696e-06
0.654, 1.787234042553193e-06
0.656, 1.787234042553193e-06
0.658, 1.8723404255319166e-06
0.66, 1.787234042553193e-06
0.662, 1.8723404255319166e-06
0.664, 1.8723404255319166e-06
0.666, 1.8723404255319166e-06
0.668, 1.8723404255319166e-06
0.67, 1.8723404255319166e-06
0.672, 1.8723404255319166e-06
0.674, 1.8723404255319166e-06
0.676, 1.8723404255319166e-06
0.678, 1.8723404255319166e-06
0.68, 1.8723404255319166e-06
0.682, 1.9574468085106402e-06
0.684, 1.9574468085106402e-06
0.686, 1.8723404255319166e-06
0.688, 1.9574468085106402e-06
