0.0, 3.702127659574467e-06
0.0020000000000000018, 3.702127659574467e-06
0.0040000000000000036, 3.617021276595743e-06
0.006000000000000005, 3.617021276595743e-06
0.008000000000000007, 3.574468085106386e-06
0.009999999999999953, 3.574468085106386e-06
0.011999999999999955, 3.574468085106386e-06
0.013999999999999957, 3.4893617021276625e-06
0.01599999999999996, 3.5319148936170196e-06
0.01799999999999996, 3.4893617021276625e-06
0.019999999999999962, 3.4893617021276625e-06
0.021999999999999964, 3.446808510638296e-06
0.023999999999999966, 3.4042553191489393e-06
0.025999999999999968, 3.446808510638296e-06
0.02799999999999997, 3.446808510638296e-06
0.02999999999999997, 3.4042553191489393e-06
0.03199999999999997, 3.446808510638296e-06
0.033999999999999975, 3.446808510638296e-06
0.035999999999999976, 3.4042553191489393e-06
0.03799999999999998, 3.4042553191489393e-06
0.03999999999999998, 3.4042553191489393e-06
0.04199999999999998, 3.361702127659573e-06
0.043999999999999984, 3.4042553191489393e-06
0.045999999999999985, 3.3191489361702157e-06
0.04799999999999999, 3.4042553191489393e-06
0.04999999999999999, 3.4042553191489393e-06
0.05199999999999999, 3.361702127659573e-06
0.05399999999999999, 3.361702127659573e-06
0.055999999999999994, 3.361702127659573e-06
0.057999999999999996, -2.7234042553191467e-06
0.06, -3.1914893617021256e-06
0.062, -2.2978723404255338e-06
0.064, -1.4042553191489375e-06
0.066, -6.382978723404261e-07
0.068, 4.2553191489357015e-08
0.07, 4.680851063829744e-07
0.07200000000000001, 8.510638297872348e-07
0.07399999999999995, 1.1914893617021287e-06
0.07599999999999996, 1.4042553191489326e-06
0.07799999999999996, 1.5744680851063796e-06
0.07999999999999996, 1.7021276595744696e-06
0.08199999999999996, 1.8297872340425502e-06
0.08399999999999996, 1.9148936170212738e-06
0.08599999999999997, 1.999999999999997e-06
0.08799999999999997, 2.127659574468087e-06
0.08999999999999997, 2.170212765957444e-06
0.09199999999999997, 2.2127659574468106e-06
0.09399999999999997, 2.2553191489361673e-06
0.09599999999999997, 2.340425531914891e-06
0.09799999999999998, 2.2978723404255338e-06
0.09999999999999998, 2.2978723404255338e-06
0.10199999999999998, 2.340425531914891e-06
0.10399999999999998, 2.3829787234042574e-06
0.10599999999999998, 2.3829787234042574e-06
0.10799999999999998, 2.4255319148936145e-06
0.10999999999999999, 2.4255319148936145e-06
0.11199999999999999, 2.4255319148936145e-06
0.11399999999999999, 2.4255319148936145e-06
0.11599999999999999, 2.4255319148936145e-06
0.118, 2.468085106382981e-06
0.12, 2.5957446808510613e-06
0.122, 2.510638297872338e-06
0.124, 2.468085106382981e-06
0.126, 2.510638297872338e-06
0.128, 2.5531914893617046e-06
0.13, 2.510638297872338e-06
0.132, 2.5531914893617046e-06
0.134, 2.6382978723404277e-06
0.13599999999999995, 2.5957446808510613e-06
0.13799999999999996, 2.5957446808510613e-06
0.13999999999999996, 2.6382978723404277e-06
0.14199999999999996, 2.6382978723404277e-06
0.14399999999999996, 2.5957446808510613e-06
0.14599999999999996, 2.6382978723404277e-06
0.14799999999999996, 2.5957446808510613e-06
0.14999999999999997, 2.6382978723404277e-06
0.15199999999999997, 2.5957446808510613e-06
0.15399999999999997, 2.5957446808510613e-06
0.15599999999999997, 2.5957446808510613e-06
0.15799999999999997, 2.6382978723404277e-06
0.15999999999999998, 2.5957446808510613e-06
0.16199999999999998, 2.5957446808510613e-06
